mono,property,value
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],Eea,2.5787
[*]NC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],Eea,2.4618
[*]NC(C=C1)=CC=C1C(=O)C(=S)[*],Eea,4.0513
[*]NC(C=C1)=CC=C1C(=O)O[*],Eea,2.5642
[*]NC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],Eea,3.0683
[*]NC(C=C1)=CC=C1NC(S2)=CC=C2[*],Eea,1.0698
[*]NC(C=C1)=CC=C1OC(S2)=CC=C2[*],Eea,1.1598
[*]NC(C=C1)=CC=C1OC(C=C2)=CC=C2[*],Eea,1.1501
[*]NC(C=C1)=CC=C1OC(=S)[*],Eea,2.1606
[*]NC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],Eea,2.6235
[*]NC(=O)C(S1)=CC=C1C(=O)[*],Eea,3.408
[*]NC(=O)C(S1)=CC=C1C(=S)[*],Eea,3.7504
[*]NC(=O)C(S1)=CC=C1O[*],Eea,2.2174
[*]NC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],Eea,2.1302
[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],Eea,2.3815
[*]NC(=O)C(C=C1)=CC=C1C(=S)[*],Eea,3.4516
[*]NC(=O)C(C=C1)=CC=C1O[*],Eea,2.0709
[*]NC(=O)C(=S)C(S1)=CC=C1[*],Eea,3.9034
[*]NC(=O)C(=S)C(C=C1)=CC=C1[*],Eea,3.6154
[*]NC(=O)C(=S)C(=O)[*],Eea,5.1781
[*]NC(=O)C(=S)O[*],Eea,4.3681
[*]NC(=O)NC(S1)=CC=C1[*],Eea,1.6045
[*]NC(=O)NC(=O)[*],Eea,2.041
[*]NC(=O)NC(=S)[*],Eea,3.7029
[*]NC(=O)NO[*],Eea,1.9635
[*]NC(=O)OC(S1)=CC=C1[*],Eea,1.551
[*]NC(=O)OC(C=C1)=CC=C1[*],Eea,1.3447
[*]NC(=O)OC(=S)[*],Eea,3.7701
[*]NC(=S)C(S1)=CC=C1O[*],Eea,2.8874
[*]NC(=S)C(C=C1)=CC=C1O[*],Eea,2.5935
[*]NC(=S)C(=O)O[*],Eea,4.0646
[*]NC(=S)NC(C=C1)=CC=C1[*],Eea,2.0356
[*]NC(=S)NC(=S)[*],Eea,4.2115
[*]NC(=S)NO[*],Eea,2.2894
[*]NC(=S)OC(=S)[*],Eea,4.0637
[*]NOC(=O)O[*],Eea,1.6985
[*]NOC(=S)O[*],Eea,2.7178
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3[*],Eea,2.2298
[*]NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],Eea,1.379
[*]CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O[*],Eea,0.755
[*]NC(=O)OC(=O)[*],Eea,2.561
[*]C(=O)C(=S)C(=O)O[*],Eea,5.1004
[*]C(C=C1)=CC=C1OC(=O)CC(=O)CCO[*],Eea,2.0323
[*]CCOC(=S)NC(=S)C(C=C1)=CC=C1N[*],Eea,2.6209
[*]CNCCCOCO[*],Eea,0.6155
[*]CNCNC(=O)NC(=O)N[*],Eea,0.7092
[*]CNC(=O)NCOCO[*],Eea,0.7808
[*]CNC(=O)ONC(=O)NO[*],Eea,1.4002
[*]COCOCCCO[*],Eea,0.6927
[*]COC(=O)NCCNC[*],Eea,0.5903
[*]C(=O)C(S1)=CC=C1NC(=S)OC(S2)=CC=C2NC(S3)=CC=C3[*],Eea,2.7059
[*]C(=O)NC(=O)CNC(=O)ON[*],Eea,2.0185
[*]C(=O)NC(=O)NCCCN[*],Eea,0.6578
[*]C(=O)NC(=O)NC(=O)NC(S1)=CC=C1N[*],Eea,1.5146
[*]C(=O)NC(=O)OC(=O)NCN[*],Eea,1.6859
[*]OC(C=C1)=CC=C1C(=O)C(S2)=CC=C2C(=O)NOC(=O)[*],Eea,3.5136
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(S2)=CC=C2[*],Eea,2.5399
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(=S)[*],Eea,4.1531
[*]C(F)(F)C(S1)=CC=C1C(F)(F)O[*],Eea,2.3901
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(S2)=CC=C2[*],Eea,2.9023
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(C=C2)=CC=C2[*],Eea,2.0599
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S)[*],Eea,4.0037
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)O[*],Eea,2.1427
[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(=S)[*],Eea,4.1828
[*]C(F)(F)C(F)(F)C(S1)=CC=C1O[*],Eea,1.9642
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2[*],Eea,2.4773
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],Eea,2.3351
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(=S)[*],Eea,3.9184
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1O[*],Eea,1.7411
[*]C(F)(F)C(F)(F)CC(S1)=CC=C1[*],Eea,1.8781
[*]C(F)(F)C(F)(F)CC(C=C1)=CC=C1[*],Eea,1.7485
[*]C(F)(F)C(F)(F)CC(=O)[*],Eea,2.8445
[*]C(F)(F)C(F)(F)CC(=S)[*],Eea,3.5657
[*]C(F)(F)C(F)(F)CN[*],Eea,0.6587
[*]C(F)(F)C(F)(F)CO[*],Eea,0.6148
[*]C(F)(F)C(F)(F)C(=O)C(S1)=CC=C1[*],Eea,3.7613
[*]C(F)(F)C(F)(F)C(=O)C(C=C1)=CC=C1[*],Eea,3.4595
[*]C(F)(F)C(F)(F)C(=O)C(=S)[*],Eea,5.1438
[*]C(F)(F)C(F)(F)C(=S)O[*],Eea,3.6605
[*]C(F)(F)C(F)(F)NC(S1)=CC=C1[*],Eea,1.8646
[*]C(F)(F)C(F)(F)NC(C=C1)=CC=C1[*],Eea,1.524
[*]C(F)(F)C(F)(F)NC(=O)[*],Eea,2.4953
[*]C(F)(F)C(F)(F)NC(=S)[*],Eea,3.1022
[*]C(F)(F)C(F)(F)ON[*],Eea,0.9509
[*]C(F)(F)CC(F)(F)C(S1)=CC=C1[*],Eea,2.025
[*]C(F)(F)CC(F)(F)C(C=C1)=CC=C1[*],Eea,1.9565
[*]C(F)(F)CC(F)(F)C(=O)[*],Eea,3.352
[*]C(F)(F)CC(F)(F)C(=S)[*],Eea,4.3183
[*]C(F)(F)CC(F)(F)N[*],Eea,1.3115
[*]C(F)(F)CC(F)(F)O[*],Eea,0.7292
[*]C(F)(F)C(=O)C(F)(F)C(=O)[*],Eea,4.1382
[*]C(F)(F)C(=O)C(F)(F)O[*],Eea,3.6501
[*]C(F)(F)C(=S)C(F)(F)O[*],Eea,4.3264
[*]C(F)(F)NC(F)(F)C(S1)=CC=C1[*],Eea,2.4083
[*]C(F)(F)NC(F)(F)C(C=C1)=CC=C1[*],Eea,2.1641
[*]C(F)(F)NC(F)(F)C(=O)[*],Eea,3.7985
[*]C(F)(F)NC(F)(F)C(=S)[*],Eea,4.6097
[*]C(F)(F)NC(F)(F)N[*],Eea,1.6576
[*]C(F)(F)NC(F)(F)O[*],Eea,0.9184
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],Eea,2.6224
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(=S)[*],Eea,3.3959
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(S3)=CC=C3[*],Eea,3.54
[*]CC(S1)=CC=C1CO[*],Eea,1.4146
[*]C(=O)C(S1)=CC=C1C(=S)C(S2)=CC=C2[*],Eea,4.1286
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],Eea,2.775
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],Eea,3.8058
[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Eea,3.0595
[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],Eea,3.9759
[*]C(=O)C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],Eea,2.9183
[*]NC(S1)=CC=C1C(=O)O[*],Eea,2.6486
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC[*],Eea,1.6869
[*]C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N[*],Eea,2.9241
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2C(=S)C(=O)NC(C=C3)=CC=C3C(S4)=CC=C4[*],Eea,3.9089
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2CC(=S)C(S3)=CC=C3C(=S)CO[*],Eea,3.7067
[*]C(C=C1)=CC=C1NC(C=C2)=CC=C2C(=S)NC(S3)=CC=C3C(=O)N[*],Eea,2.5831
[*]CCC(=O)OC(=O)CC(C=C1)=CC=C1C(C=C2)=CC=C2[*],Eea,1.5387
[*]C(=O)NONC(=O)NC(S1)=CC=C1N[*],Eea,1.3385
[*]C(=S)C(=O)CCNC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],Eea,3.8901
[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(S2)=CC=C2[*],Eea,2.7568
[*]C(F)(F)C(F)(F)C(=O)O[*],Eea,2.9195
[*]CC([*])C,Ei,6.185
[*]CC([*])F,Ei,7.6332
[*]CC([*])(F)F,Ei,8.1531
[*]C(F)C([*])(F)F,Ei,8.5986
[*]CCC(F)(F)C([*])(F)F,Ei,9.0178
[*]CO[*],Ei,7.5826
[*]CCO[*],Ei,7.0344
[*]CC(O[*])C(F)(F)F,Ei,7.9431
[*]CCCO[*],Ei,6.904
[*]Oc1ccc(Cc2ccc([*])cc2)cc1,Ei,6.1428
[*]CCCCCOCO[*],Ei,6.9158
[*]CCOC(=O)NCCOCCOCCNC(=O)O[*],Ei,7.1012
[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)cc1,Ei,5.6689
[*]CCCCCS[*],Ei,5.7733
[*]Sc1ccc([*])cc1,Ei,6.1739
[*]CCOC(=O)CCCCC(=O)O[*],Ei,7.8277
[*]CCOC(=O)CCCCCCC(=O)O[*],Ei,7.7636
[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Ei,7.1539
[*]CCCCOC(=O)c1ccc(C(=O)O[*])cc1,Ei,7.6583
[*]CC(=O)O[*],Ei,8.2018
[*]CCCCCC(=O)O[*],Ei,7.458
[*]CCC(=O)O[*],Ei,7.7853
[*]Oc1ccc(CC([*])=O)cc1,Ei,6.3961
[*]Cc1ccc(C(=O)O[*])cc1,Ei,7.179
[*]CCC(=O)N[*],Ei,6.8452
[*]CCCCCCC(=O)N[*],Ei,6.5849
[*]CC(=O)N[*],Ei,7.2525
[*]Nc1cccc(C([*])=O)c1,Ei,6.1179
[*]Cc1ccc(C(=O)N[*])cc1,Ei,6.8713
[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Ei,5.1674
[*]OC(=O)c1ccc(C([*])=O)cc1,Ei,7.8184
[*]CCCCCOC(=O)O[*],Ei,7.4318
[*]Oc1ccc(OC([*])=O)cc1,Ei,6.5915
[*]CCCN[*],Ei,5.8246
[*]Oc1ccc(C(=O)c2ccc([*])cc2)cc1,Ei,6.383
[*]c1ccc([*])cc1,Ei,5.0935
[*]CCc1ccc(-c2ccc([*])cc2)cc1,Ei,5.6867
[*]OC1C(CO)OC([*])C(O)C1O,Ei,6.8689
[*]Cc1ccc(CO[*])cc1,Ei,6.5689
[*]CCOCCOC(=O)O[*],Ei,7.5966
[*]CCC(O[*])(C(F)(F)F)C(F)(F)F,Ei,8.3643
[*]c1ccc([*])s1,Ei,4.5257
[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,Ei,6.2671
[*]Nc1ccc([*])cc1,Ei,4.9916
[*]c1cccc([*])n1,Ei,6.0452
[*]CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)[*],Ei,3.5577
[*]C(S1)=CC=C1C(S2)=CC=C2[*],Ei,4.5257
[*]C(OC1=C2)=NC1=CC=C2C(=NC3=C4)OC3=CC=C4[*],Ei,5.6338
[*]CC(C=C1)=CC=C1C[*],Ei,6.2134
[*]CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(=O)[*],Ei,7.4162
[*]CC(C1=CC=CC=N1)CC(C2=CC=CC=N2)CC(C3=CC=CC=N3)[*],Ei,6.2005
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(=S)[*],Ei,5.4248
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],Ei,4.7769
[*]C(S1)=CC=C1C(S2)=CC=C2OC(=S)[*],Ei,5.7571
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],Ei,6.0778
[*]C(S1)=CC=C1C(=S)OC(=S)[*],Ei,6.3892
[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],Ei,5.0541
[*]C(S1)=CC=C1OC(=S)O[*],Ei,6.1007
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],Ei,4.7302
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],Ei,5.6406
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Ei,5.1637
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(=S)[*],Ei,5.6674
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],Ei,5.1678
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3[*],Ei,5.7103
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],Ei,4.9968
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(=S)[*],Ei,5.9399
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],Ei,5.1012
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Ei,5.1853
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],Ei,5.6338
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],Ei,5.5837
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],Ei,5.9851
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],Ei,6.2119
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],Ei,5.8629
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2C(=S)[*],Ei,5.6051
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2O[*],Ei,5.7685
[*]C(C=C1)=CC=C1C(=S)OC(=S)[*],Ei,6.5598
[*]C(C=C1)=CC=C1OC(S2)=CC=C2O[*],Ei,5.9034
[*]C(C=C1)=CC=C1OC(=S)C(S2)=CC=C2[*],Ei,5.9615
[*]C(C=C1)=CC=C1OC(=S)O[*],Ei,6.6287
[*]CC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],Ei,5.1385
[*]CC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],Ei,5.7652
[*]CC(S1)=CC=C1C(S2)=CC=C2O[*],Ei,5.2494
[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Ei,5.2326
[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],Ei,5.6896
[*]CC(S1)=CC=C1C(C=C2)=CC=C2O[*],Ei,5.4992
[*]CC(S1)=CC=C1CC(S2)=CC=C2[*],Ei,5.797
[*]CC(S1)=CC=C1CC(=S)[*],Ei,5.8858
[*]CC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],Ei,6.3555
[*]CC(S1)=CC=C1C(=O)C(=S)[*],Ei,6.4325
[*]CC(S1)=CC=C1C(=O)O[*],Ei,6.8862
[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],Ei,5.9541
[*]CC(S1)=CC=C1C(=S)O[*],Ei,6.4155
[*]CC(S1)=CC=C1NC(S2)=CC=C2[*],Ei,5.2507
[*]CC(S1)=CC=C1NC(=S)[*],Ei,5.7769
[*]CC(S1)=CC=C1NO[*],Ei,5.1816
[*]CC(S1)=CC=C1OC(S2)=CC=C2[*],Ei,5.8606
[*]CC(S1)=CC=C1OC(=S)[*],Ei,6.155
[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],Ei,5.1679
[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],Ei,5.3092
[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],Ei,5.8475
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],Ei,5.3793
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],Ei,5.528
[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],Ei,5.6651
[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],Ei,5.5737
[*]CC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],Ei,6.2368
[*]CC(C=C1)=CC=C1CC(=S)[*],Ei,5.9697
[*]CC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],Ei,6.578
[*]CC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],Ei,6.6326
[*]CC(C=C1)=CC=C1C(=O)C(=S)[*],Ei,6.2998
[*]CC(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],Ei,5.8109
[*]CC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],Ei,5.6687
[*]CC(C=C1)=CC=C1C(=S)O[*],Ei,6.2737
[*]CC(C=C1)=CC=C1NC(S2)=CC=C2[*],Ei,5.4067
[*]CC(C=C1)=CC=C1NC(C=C2)=CC=C2[*],Ei,5.3392
[*]CC(C=C1)=CC=C1NC(=S)[*],Ei,5.8355
[*]CC(C=C1)=CC=C1NO[*],Ei,5.6115
[*]CC(C=C1)=CC=C1OC(S2)=CC=C2[*],Ei,5.631
